,,Delivery Date,Fuel Type,Tank #,Building,Gallons,Unit Cost,Cost
,,01/09/2020,DYED KEROSENE,1,Peach House,76.90,2.705340,208.04
,,01/10/2020,#2 HEATING OIL,11,Kaelber,1212.00,2.310940,2800.86
,,01/10/2020,#2 HEATING OIL,17,Blair Tyson,425.20,2.310940,982.61
,,01/10/2020,LIQUID PROPANE,31,Davis Village,229.00,1.010970,231.51
,,01/10/2020,LIQUID PROPANE,35,B&G,42.10,1.010970,42.56
,,01/10/2020,LIQUID PROPANE,37,Turrets Annex,197.30,1.010970,199.46
,,01/13/2020,#2 HEATING OIL,24,Dorr NHM,170.80,2.286240,390.49
,,01/14/2020,LIQUID PROPANE,14,171 Beech Hill Road,1.80,1.010970,1.82
,,01/15/2020,#2 HEATING OIL,21,Davis Center,260.60,2.267100,590.81
,,01/15/2020,#2 HEATING OIL,24,Dorr NHM,76.50,2.267100,173.43
,,01/15/2020,LIQUID PROPANE,31,Davis Village,228.30,1.010970,230.80
,,01/17/2020,#2 HEATING OIL,24,Dorr NHM,72.50,2.211800,160.36
,,01/17/2020,DYED KEROSENE,26,Witchcliff,113.30,2.604600,295.10
,,01/17/2020,#2 HEATING OIL,3,Seafox,220.80,2.211800,488.37
,,01/17/2020,LIQUID PROPANE,35,B&G,63.00,1.010970,63.69
,,01/17/2020,LIQUID PROPANE,9,Pottery Studio,7.00,1.010970,7.08
,,01/20/2020,#2 HEATING OIL,17,Blair Tyson,369.60,2.215000,818.66
,,01/20/2020,LIQUID PROPANE,31,Davis Village,337.30,1.010970,341.00
,,01/20/2020,LIQUID PROPANE,8,Arts & Sci + Gates,816.20,1.010970,825.15
,,01/22/2020,#2 HEATING OIL,24,Dorr NHM,185.40,2.185000,405.10
,,01/22/2020,LIQUID PROPANE,35,B&G,39.50,1.010970,39.93
,,01/24/2020,LIQUID PROPANE,31,Davis Village,243.20,1.010970,245.87
,,01/24/2020,#2 HEATING OIL,33,PRF,194.80,2.226900,433.80
,,01/24/2020,#2 HEATING OIL,5,Turrets,323.10,2.146900,693.66
,,01/27/2020,#2 HEATING OIL,20,Carriage,178.50,2.089300,372.94
,,01/27/2020,#2 HEATING OIL,24,Dorr NHM,161.70,2.089300,337.84
,,01/27/2020,#2 HEATING OIL,3,Seafox,212.30,2.089300,443.56
,,01/27/2020,LIQUID PROPANE,31,Davis Village,140.50,1.010970,142.04
,,01/27/2020,#2 HEATING OIL,4,Cottage,121.20,2.089300,253.22
,,01/29/2020,#2 HEATING OIL,21,Davis Center,282.30,2.073700,585.41
,,01/29/2020,LIQUID PROPANE,35,B&G,43.70,1.010970,44.18
,,01/31/2020,#2 HEATING OIL,17,Blair Tyson,390.10,1.972400,769.43
,,01/31/2020,#2 HEATING OIL,24,Dorr NHM,146.00,1.972400,287.97
,,01/31/2020,DYED KEROSENE,26,Witchcliff,124.70,2.322700,289.64
,,01/31/2020,DYED KEROSENE,27,Witchcliff Apartments,119.60,2.322700,277.79
,,01/31/2020,LIQUID PROPANE,31,Davis Village,231.80,1.010970,234.34
,,02/03/2020,LIQUID PROPANE,10,Hatchery,39.50,1.010970,39.93
,,02/03/2020,LIQUID PROPANE,31,Davis Village,144.70,1.010970,146.29
,,02/03/2020,LIQUID PROPANE,37,Turrets Annex,270.40,1.010970,273.37
,,02/03/2020,LIQUID PROPANE,7,Kaelber,290.40,1.010970,293.59
,,02/03/2020,LIQUID PROPANE,8,Arts & Sci + Gates,326.10,1.010970,329.68
,,02/03/2020,LIQUID PROPANE,8,Arts & Sci + Gates,708.30,1.010970,716.07
,,02/05/2020,#2 HEATING OIL,24,Dorr NHM,154.50,1.911700,295.36
,,02/05/2020,#2 HEATING OIL,29,Studio 5+6,174.60,1.911700,333.78
,,02/05/2020,LIQUID PROPANE,35,B&G,39.50,1.010970,39.93
,,02/07/2020,DYED KEROSENE,1,Peach House,103.00,2.348500,241.90
,,02/07/2020,LIQUID PROPANE,31,Davis Village,194.00,1.010970,196.13
,,02/10/2020,LIQUID PROPANE,31,Davis Village,183.70,1.010970,185.72
,,02/11/2020,#2 HEATING OIL,24,Dorr NHM,206.50,1.942670,401.16
,,02/11/2020,#2 HEATING OIL,3,Seafox,322.40,1.942670,626.32
,,02/11/2020,LIQUID PROPANE,38,BHF New Greenhouse,3.80,1.010970,3.84
,,02/12/2020,#2 HEATING OIL,11,Kaelber,1702.40,1.957870,3333.08
,,02/12/2020,#2 HEATING OIL,21,Davis Center,260.20,1.957870,509.44
,,02/14/2020,#2 HEATING OIL,17,Blair Tyson,156.20,2.013170,314.46
,,02/14/2020,#2 HEATING OIL,17,Blair Tyson,353.20,2.013170,711.05
,,02/14/2020,#2 HEATING OIL,24,Dorr NHM,99.20,2.013170,199.71
,,02/14/2020,DYED KEROSENE,26,Witchcliff,114.10,2.365970,269.96
,,02/14/2020,LIQUID PROPANE,31,Davis Village,194.40,1.010970,196.53
,,02/14/2020,#2 HEATING OIL,33,PRF,120.10,2.093170,251.39
,,02/14/2020,LIQUID PROPANE,35,B&G,58.10,1.010970,58.74
,,02/14/2020,#2 HEATING OIL,5,Turrets,340.70,2.013170,685.89
,,02/14/2020,LIQUID PROPANE,9,Pottery Studio,2.50,1.010970,2.53
,,02/15/2020,LIQUID PROPANE,8,Arts & Sci + Gates,879.90,1.010970,889.55
,,02/17/2020,LIQUID PROPANE,31,Davis Village,178.30,1.010970,180.26
,,02/19/2020,#2 HEATING OIL,24,Dorr NHM,178.40,2.005070,357.70
,,02/21/2020,#2 HEATING OIL,24,Dorr NHM,73.20,2.030270,148.62
,,02/21/2020,#2 HEATING OIL,3,Seafox,226.70,2.030270,460.26
,,02/21/2020,LIQUID PROPANE,31,Davis Village,146.30,1.010970,147.90
,,02/21/2020,LIQUID PROPANE,35,B&G,51.70,1.010970,52.27
,,02/21/2020,LIQUID PROPANE,37,Turrets Annex,211.40,1.010970,213.72
,,02/25/2020,LIQUID PROPANE,15,BHF Main Bldg/2 Greenhouses,8.60,1.010970,8.69
,,02/26/2020,#2 HEATING OIL,17,Blair Tyson,214.70,1.901170,408.18
,,02/26/2020,#2 HEATING OIL,21,Davis Center,280.20,1.901170,532.71
,,02/26/2020,#2 HEATING OIL,24,Dorr NHM,161.10,1.901170,306.28
,,02/26/2020,LIQUID PROPANE,8,Arts & Sci + Gates,703.70,1.010970,711.42
,,02/28/2020,DYED KEROSENE,26,Witchcliff,117.80,2.188670,257.83
,,02/28/2020,DYED KEROSENE,27,Witchcliff Apartments,139.70,2.188670,305.76
,,02/28/2020,LIQUID PROPANE,31,Davis Village,152.10,1.010970,153.77
,,03/02/2020,LIQUID PROPANE,10,Hatchery,39.20,1.010970,39.63
,,03/02/2020,LIQUID PROPANE,31,Davis Village,58.70,1.010970,59.34
,,03/02/2020,LIQUID PROPANE,31,Davis Village,104.40,1.010970,105.55
,,03/02/2020,LIQUID PROPANE,35,B&G,71.70,1.010970,72.49
,,03/04/2020,#2 HEATING OIL,24,Dorr NHM,147.30,1.897000,279.43
,,03/04/2020,#2 HEATING OIL,3,Seafox,232.20,1.897000,440.48
,,03/04/2020,#2 HEATING OIL,5,Turrets,304.80,1.897000,578.21
,,03/05/2020,LIQUID PROPANE,32,BHF Farm House,63.70,1.010970,64.40
,,03/06/2020,LIQUID PROPANE,31,Davis Village,146.30,1.010970,147.90
,,03/06/2020,LIQUID PROPANE,35,B&G,18.40,1.010970,18.60
,,03/09/2020,#2 HEATING OIL,11,Kaelber,1300.70,1.749200,2275.18
,,03/09/2020,#2 HEATING OIL,17,Blair Tyson,541.40,1.749200,947.02
,,03/09/2020,#2 HEATING OIL,21,Davis Center,197.70,1.749200,345.82
,,03/09/2020,#2 HEATING OIL,24,Dorr NHM,160.10,1.749200,280.05
,,03/09/2020,LIQUID PROPANE,8,Arts & Sci + Gates,642.50,1.010970,649.55
,,03/11/2020,#2 HEATING OIL,24,Dorr NHM,52.50,1.609900,84.52
,,03/11/2020,#2 HEATING OIL,29,Studio 5+6,140.30,1.609900,225.87
,,03/11/2020,#2 HEATING OIL,33,PRF,143.60,1.689900,242.67
,,03/11/2020,LIQUID PROPANE,37,Turrets Annex,156.40,1.010970,158.12
,,03/13/2020,LIQUID PROPANE,35,B&G,39.50,1.010970,39.93
,,03/16/2020,#2 HEATING OIL,24,Dorr NHM,156.00,1.491400,232.66
,,03/18/2020,#2 HEATING OIL,17,Blair Tyson,313.00,1.379700,431.85
,,03/18/2020,#2 HEATING OIL,24,Dorr NHM,70.10,1.379700,96.72
,,03/18/2020,#2 HEATING OIL,26,Witchcliff,125.40,1.379700,173.01
,,03/20/2020,#2 HEATING OIL,3,Seafox,325.60,1.378030,448.69
,,03/20/2020,LIQUID PROPANE,31,Davis Village,153.80,1.010970,155.49
,,03/20/2020,LIQUID PROPANE,35,B&G,47.20,1.010970,47.72
,,03/23/2020,#2 HEATING OIL,24,Dorr NHM,157.30,1.342630,211.20
,,03/23/2020,LIQUID PROPANE,31,Davis Village,142.60,1.010970,144.16
,,03/25/2020,#2 HEATING OIL,21,Davis Center,222.60,1.421460,316.42
,,03/27/2020,#2 HEATING OIL,1,Peach House,149.40,1.388960,207.51
,,03/27/2020,#2 HEATING OIL,24,Dorr NHM,125.20,1.388960,173.90
,,03/27/2020,LIQUID PROPANE,31,Davis Village,130.60,1.010970,132.03
,,03/27/2020,LIQUID PROPANE,31,Davis Village,29.10,1.010970,29.42
,,03/27/2020,LIQUID PROPANE,8,Arts & Sci + Gates,901.70,1.010970,911.59
,,03/30/2020,LIQUID PROPANE,10,Hatchery,28.10,1.010970,28.41
,,03/30/2020,#2 HEATING OIL,17,Blair Tyson,294.10,1.407160,413.85
,,03/30/2020,LIQUID PROPANE,35,B&G,45.40,1.010970,45.90
,,03/30/2020,#2 HEATING OIL,5,Turrets,311.00,1.407160,437.63
,,04/01/2020,#2 HEATING OIL,24,Dorr NHM,143.40,1.340500,192.23
,,04/01/2020,#2 HEATING OIL,3,Seafox,173.30,1.340500,232.31
,,04/02/2020,LIQUID PROPANE,38,BHF New Greenhouse,166.60,1.010970,168.43
,,04/03/2020,LIQUID PROPANE,31,Davis Village,276.00,1.010970,279.03
,,04/06/2020,#2 HEATING OIL,24,Dorr NHM,147.30,1.401600,206.46
,,04/06/2020,LIQUID PROPANE,31,Davis Village,112.90,1.010970,114.14
,,04/09/2020,LIQUID PROPANE,14,171 Beech Hill Road,33.80,1.010970,34.17
,,04/10/2020,#2 HEATING OIL,24,Dorr NHM,119.30,1.295930,154.60
,,04/10/2020,#2 HEATING OIL,26,Witchcliff,124.00,1.295930,160.70
,,04/10/2020,LIQUID PROPANE,31,Davis Village,134.20,1.010970,135.67
,,04/10/2020,LIQUID PROPANE,35,B&G,46.10,1.010970,46.61
,,04/10/2020,LIQUID PROPANE,37,Turrets Annex,252.30,1.010970,255.07
,,04/10/2020,LIQUID PROPANE,9,Pottery Studio,7.50,1.010970,7.58
,,04/13/2020,#2 HEATING OIL,27,Witchcliff Apartments,170.70,1.295930,221.22
,,04/13/2020,LIQUID PROPANE,31,Davis Village,92.30,1.010970,93.31
,,04/15/2020,#2 HEATING OIL,24,Dorr NHM,147.10,1.270030,186.82
,,04/15/2020,LIQUID PROPANE,8,Arts & Sci + Gates,802.50,1.010970,811.30
,,04/16/2020,LIQUID PROPANE,38,BHF New Greenhouse,164.50,1.010970,166.30
,,04/17/2020,#2 HEATING OIL,21,Davis Center,261.00,1.267130,330.72
,,04/17/2020,#2 HEATING OIL,3,Seafox,108.80,1.267130,137.86
,,04/17/2020,LIQUID PROPANE,31,Davis Village,118.20,1.010970,119.50
,,04/22/2020,#2 HEATING OIL,17,Blair Tyson,471.00,1.052730,495.84
,,04/22/2020,#2 HEATING OIL,24,Dorr NHM,214.70,1.052730,226.02
,,04/22/2020,LIQUID PROPANE,31,Davis Village,135.40,0.969400,131.26
,,04/22/2020,#2 HEATING OIL,33,PRF,232.30,1.132730,263.13
,,04/22/2020,LIQUID PROPANE,35,B&G,62.40,0.969400,60.49
,,04/23/2020,LIQUID PROPANE,38,BHF New Greenhouse,75.30,0.969400,73.00
,,04/24/2020,#2 HEATING OIL,11,Kaelber,900.00,1.057830,952.05
,,04/24/2020,LIQUID PROPANE,31,Davis Village,65.70,0.969400,63.69
,,04/27/2020,LIQUID PROPANE,10,Hatchery,26.60,0.988100,26.28
,,04/27/2020,#2 HEATING OIL,24,Dorr NHM,150.80,0.970030,146.28
,,04/27/2020,LIQUID PROPANE,31,Davis Village,70.00,0.988100,69.17
,,05/01/2020,LIQUID PROPANE,31,Davis Village,107.80,1.030600,111.10
,,05/04/2020,#2 HEATING OIL,24,Dorr NHM,178.50,1.114430,198.93
,,05/04/2020,LIQUID PROPANE,31,Davis Village,59.80,1.030600,61.63
,,05/04/2020,LIQUID PROPANE,38,BHF New Greenhouse,114.50,1.030600,118.00
,,05/04/2020,#2 HEATING OIL,5,Turrets,210.70,1.114430,234.81
,,05/05/2020,LIQUID PROPANE,35,B&G,42.00,1.030600,43.29
,,05/08/2020,#2 HEATING OIL,24,Dorr NHM,104.70,1.161260,121.58
,,05/08/2020,#2 HEATING OIL,3,Seafox,94.70,1.161260,109.97
,,05/08/2020,LIQUID PROPANE,31,Davis Village,91.80,0.989790,90.86
,,05/11/2020,#2 HEATING OIL,21,Davis Center,180.60,1.223460,220.96
,,05/11/2020,#2 HEATING OIL,26,Witchcliff,122.00,1.223460,149.26
,,05/11/2020,#2 HEATING OIL,29,Studio 5+6,175.90,1.223460,215.21
,,05/11/2020,LIQUID PROPANE,31,Davis Village,86.30,0.989200,85.37
,,05/11/2020,LIQUID PROPANE,8,Arts & Sci + Gates,950.10,0.989200,939.84
,,05/11/2020,LIQUID PROPANE,9,Pottery Studio,5.50,0.989200,5.44
,,05/13/2020,#2 HEATING OIL,11,Kaelber,1295.50,1.182180,1531.51
,,05/13/2020,#2 HEATING OIL,24,Dorr NHM,139.50,1.182180,164.91
,,05/13/2020,LIQUID PROPANE,37,Turrets Annex,224.80,1.005100,225.95
,,05/15/2020,LIQUID PROPANE,31,Davis Village,76.70,1.028800,78.91
,,05/18/2020,#2 HEATING OIL,17,Blair Tyson,360.30,1.266680,456.38
,,05/18/2020,#2 HEATING OIL,24,Dorr NHM,117.90,1.266680,149.34
,,05/18/2020,LIQUID PROPANE,31,Davis Village,69.40,1.036300,71.92
,,05/19/2020,LIQUID PROPANE,38,BHF New Greenhouse,127.20,1.059500,134.77
,,05/21/2020,LIQUID PROPANE,14,171 Beech Hill Road,30.60,1.077600,32.97
,,05/22/2020,LIQUID PROPANE,31,Davis Village,55.20,1.099500,60.69
,,05/22/2020,LIQUID PROPANE,35,B&G,41.80,1.099500,45.96
,,05/26/2020,LIQUID PROPANE,31,Davis Village,68.20,1.099500,74.99
,,05/27/2020,LIQUID PROPANE,7,Kaelber,136.20,1.075100,146.43
,,05/29/2020,#2 HEATING OIL,24,Dorr NHM,198.50,1.266880,251.48
,,05/29/2020,LIQUID PROPANE,31,Davis Village,22.40,1.061300,23.77
,,06/01/2020,LIQUID PROPANE,31,Davis Village,30.80,1.077600,33.19
,,06/05/2020,LIQUID PROPANE,31,Davis Village,40.60,1.103800,44.81
,,06/08/2020,LIQUID PROPANE,25,Davis Center,24.90,1.130700,28.15
,,06/08/2020,LIQUID PROPANE,31,Davis Village,32.40,1.130700,36.63
,,06/12/2020,#2 HEATING OIL,24,Dorr NHM,218.20,1.431780,312.41
,,06/12/2020,#2 HEATING OIL,33,PRF,128.10,1.511780,193.66
,,06/15/2020,LIQUID PROPANE,31,Davis Village,189.70,1.097600,208.21
,,06/19/2020,#2 HEATING OIL,3,Seafox,236.90,1.562380,370.13
,,06/22/2020,LIQUID PROPANE,31,Davis Village,103.20,1.112600,114.82
,,06/29/2020,LIQUID PROPANE,31,Davis Village,86.30,1.080100,93.21
,,07/01/2020,LIQUID PROPANE,14,171 Beech Hill Road,27.70,1.058200,29.31
,,07/02/2020,#2 HEATING OIL,17,Blair Tyson,280.70,1.558380,437.44
,,07/02/2020,LIQUID PROPANE,39,CHE Generator,106.20,1.070100,113.64
,,07/02/2020,LIQUID PROPANE,39,CHE Generator,97.90,1.070100,104.76
,,07/06/2020,LIQUID PROPANE,31,Davis Village,93.60,1.070100,100.16
,,07/09/2020,LIQUID PROPANE,15,BHF Main Bldg/2 Greenhouses,32.20,1.095100,35.26
,,07/13/2020,LIQUID PROPANE,31,Davis Village,67.20,1.081300,72.66
,,07/17/2020,#2 HEATING OIL,27,Witchcliff Apartments,135.30,1.592680,215.49
,,07/20/2020,LIQUID PROPANE,31,Davis Village,79.10,1.083800,85.73
,,07/21/2020,Coastal Biodiesel,20,Carriage,56.10,1.609000,90.26
,,07/27/2020,LIQUID PROPANE,31,Davis Village,56.40,1.123800,63.38
,,08/03/2020,LIQUID PROPANE,31,Davis Village,29.80,1.100100,32.78
,,08/06/2020,LIQUID PROPANE,14,171 Beech Hill Road,20.70,1.113800,23.06
,,08/10/2020,LIQUID PROPANE,31,Davis Village,73.00,1.103800,80.58
,,08/17/2020,LIQUID PROPANE,31,Davis Village,32.80,1.099500,36.06
,,08/24/2020,LIQUID PROPANE,31,Davis Village,101.40,1.104500,112.00
,,08/31/2020,LIQUID PROPANE,31,Davis Village,85.70,1.116300,95.67
,,09/03/2020,#2 HEATING OIL,1,Peach House,116.20,1.539280,178.86
,,09/03/2020,LIQUID PROPANE,38,BHF New Greenhouse,121.60,1.122600,136.51
,,09/04/2020,#2 HEATING OIL,24,Dorr NHM,220.20,1.515480,333.71
,,09/08/2020,LIQUID PROPANE,31,Davis Village,120.20,1.122600,134.94
,,09/10/2020,#2 HEATING OIL,17,Blair Tyson,343.50,1.454880,499.75
,,09/11/2020,LIQUID PROPANE,37,Turrets Annex,176.70,1.055100,186.44
,,09/14/2020,LIQUID PROPANE,31,Davis Village,104.90,1.067000,111.93
,,09/17/2020,LIQUID PROPANE,14,171 Beech Hill Road,23.90,1.113800,26.62
,,09/17/2020,LIQUID PROPANE,15,BHF Main Bldg/2 Greenhouses,38.10,1.113800,42.44
,,09/21/2020,LIQUID PROPANE,31,Davis Village,162.20,1.112600,180.46
,,09/23/2020,LIQUID PROPANE,35,B&G,27.30,1.099500,30.02
,,09/24/2020,#2 HEATING OIL,21,Davis Center,172.70,1.468780,253.66
,,09/24/2020,#2 HEATING OIL,24,Dorr NHM,70.10,1.468780,102.96
,,09/28/2020,LIQUID PROPANE,31,Davis Village,130.90,1.102000,144.25
,,09/28/2020,#2 HEATING OIL,5,Turrets,89.10,1.482480,132.09
,,09/30/2020,#2 HEATING OIL,3,Seafox,149.30,1.470110,219.49
,,10/07/2020,#2 HEATING OIL,11,Kaelber,803.20,1.557210,1250.75
,,10/07/2020,#2 HEATING OIL,24,Dorr NHM,65.30,1.557210,101.69
,,10/13/2020,LIQUID PROPANE,10,Hatchery,35.70,1.295500,46.25
,,10/13/2020,LIQUID PROPANE,38,BHF New Greenhouse,155.40,1.295500,201.32
,,10/13/2020,LIQUID PROPANE,7,Kaelber,193.30,1.295500,250.42
,,10/13/2020,Coastal Biodiesel,4,Cottage,69.60,1.609000,111.99
,,10/13/2020,Coastal Biodiesel,20,Carriage,31.00,1.609000,49.88
,,10/14/2020,#2 HEATING OIL,24,Dorr NHM,40.50,1.527610,61.87
,,10/14/2020,#2 HEATING OIL,33,PRF,161.60,1.607610,259.79
,,10/17/2020,LIQUID PROPANE,8,Arts & Sci + Gates,1086.90,1.295500,1408.08
,,10/19/2020,LIQUID PROPANE,31,Davis Village,9.20,1.301100,11.97
,,10/21/2020,#2 HEATING OIL,24,Dorr NHM,47.90,1.527110,73.15
,,10/23/2020,#2 HEATING OIL,17,Blair Tyson,653.60,1.514310,989.75
,,10/23/2020,DYED KEROSENE,26,Witchcliff,189.20,1.934610,366.03
,,10/28/2020,#2 HEATING OIL,24,Dorr NHM,51.80,1.508810,78.16
,,10/28/2020,#2 HEATING OIL,3,Seafox,283.80,1.508810,428.20
,,10/28/2020,LIQUID PROPANE,37,Turrets Annex,174.70,1.303600,227.74
,,10/28/2020,LIQUID PROPANE,9,Pottery Studio,27.30,1.303600,35.59
,,10/30/2020,#2 HEATING OIL,21,Davis Center,184.30,1.432010,263.92
,,11/02/2020,LIQUID PROPANE,14,171 Beech Hill Road,29.20,1.299300,37.94
,,11/02/2020,#2 HEATING OIL,24,Dorr NHM,63.80,1.432010,91.36
,,11/02/2020,LIQUID PROPANE,35,B&G,41.70,1.299300,54.18
,,11/04/2020,#2 HEATING OIL,24,Dorr NHM,44.00,1.465710,64.49
,,11/05/2020,LIQUID PROPANE,38,BHF New Greenhouse,89.00,1.331100,118.47
,,11/06/2020,DYED KEROSENE,27,Witchcliff Apartments,184.00,1.961010,360.83
,,11/09/2020,LIQUID PROPANE,10,Hatchery,17.30,1.328600,22.98
,,11/09/2020,#2 HEATING OIL,24,Dorr NHM,50.00,1.471210,73.56
,,11/12/2020,LIQUID PROPANE,38,BHF New Greenhouse,4.20,1.329300,5.58
,,11/13/2020,#2 HEATING OIL,17,Blair Tyson,439.40,1.554410,683.01
,,11/13/2020,#2 HEATING OIL,24,Dorr NHM,43.40,1.554410,67.46
,,11/13/2020,DYED KEROSENE,26,Witchcliff,91.30,2.024710,184.86
,,11/13/2020,#2 HEATING OIL,3,Seafox,212.90,1.554410,330.93
,,11/13/2020,#2 HEATING OIL,5,Turrets,196.80,1.554410,305.91
,,11/17/2020,LIQUID PROPANE,8,Arts & Sci + Gates,1225.30,1.327400,1626.46
,,11/18/2020,#2 HEATING OIL,24,Dorr NHM,88.80,1.569210,139.35
,,11/18/2020,#2 HEATING OIL,29,Studio 5+6,102.30,1.569210,160.53
,,11/18/2020,LIQUID PROPANE,35,B&G,42.30,1.313600,55.57
,,11/20/2020,#2 HEATING OIL,11,Kaelber,999.80,1.605310,1604.99
,,11/20/2020,#2 HEATING OIL,24,Dorr NHM,42.40,1.605310,68.07
,,11/20/2020,#2 HEATING OIL,33,PRF,138.70,1.685310,233.75
,,11/23/2020,#2 HEATING OIL,21,Davis Center,233.00,1.620910,377.67
,,11/23/2020,LIQUID PROPANE,31,Davis Village,112.20,1.278000,143.39
,,11/25/2020,#2 HEATING OIL,24,Dorr NHM,84.90,1.694110,143.83
,,11/25/2020,#2 HEATING OIL,3,Seafox,181.30,1.694110,307.14
,,11/25/2020,LIQUID PROPANE,37,Turrets Annex,167.60,1.309300,219.44
,,11/30/2020,#2 HEATING OIL,17,Blair Tyson,411.70,1.721210,708.62
,,11/30/2020,#2 HEATING OIL,24,Dorr NHM,85.00,1.721210,146.30
,,12/01/2020,Coastal Biodiesel,4,Cottage,150.10,1.819000,273.03
,,12/02/2020,LIQUID PROPANE,35,B&G,58.80,1.337400,78.64
,,12/02/2020,LIQUID PROPANE,8,Arts & Sci + Gates,783.50,1.337400,1047.85
,,12/04/2020,DYED KEROSENE,1,Peach House,131.50,2.122210,279.07
,,12/04/2020,#2 HEATING OIL,24,Dorr NHM,47.90,1.719410,82.36
,,12/04/2020,DYED KEROSENE,26,Witchcliff,116.80,2.122210,247.87
,,12/07/2020,#2 HEATING OIL,3,Seafox,132.60,1.731610,229.61
,,12/07/2020,LIQUID PROPANE,38,BHF New Greenhouse,10.90,1.368000,14.91
,,12/07/2020,#2 HEATING OIL,5,Turrets,215.00,1.731610,372.30
,,12/09/2020,#2 HEATING OIL,24,Dorr NHM,109.60,1.745310,191.29
,,12/11/2020,#2 HEATING OIL,24,Dorr NHM,32.40,1.761810,57.08
,,12/11/2020,LIQUID PROPANE,35,B&G,58.90,1.368600,80.61
,,12/13/2020,#2 HEATING OIL,29,Studio 5+6,4.00,1.760510,7.04
,,12/13/2020,#2 HEATING OIL,29,Studio 5+6,249.20,1.760510,438.72
,,12/14/2020,#2 HEATING OIL,17,Blair Tyson,356.40,1.760510,627.45
,,12/14/2020,#2 HEATING OIL,21,Davis Center,249.20,1.760510,438.72
,,12/14/2020,LIQUID PROPANE,8,Arts & Sci + Gates,788.10,1.365500,1076.15
,,12/15/2020,LIQUID PROPANE,14,171 Beech Hill Road,25.30,1.368600,34.63
,,12/16/2020,LIQUID PROPANE,35,B&G,40.00,1.375100,55.00
,,12/17/2020,LIQUID PROPANE,38,BHF New Greenhouse,10.20,1.405100,14.33
,,12/18/2020,#2 HEATING OIL,24,Dorr NHM,154.70,1.823980,282.17
,,12/18/2020,DYED KEROSENE,26,Witchcliff,117.30,2.224280,260.91
,,12/18/2020,DYED KEROSENE,27,Witchcliff Apartments,178.30,2.224280,396.59
,,12/18/2020,#2 HEATING OIL,29,Studio 5+6,40.90,1.823980,74.60
,,12/18/2020,#2 HEATING OIL,3,Seafox,162.00,1.823980,295.48
,,12/18/2020,#2 HEATING OIL,33,PRF,143.20,1.903980,272.65
,,12/18/2020,DYED KEROSENE,34,Peggy Barn,191.20,2.304280,440.58
,,12/18/2020,LIQUID PROPANE,35,B&G,12.70,1.455100,18.48
,,12/21/2020,#2 HEATING OIL,11,Kaelber,408.60,1.841780,752.55
,,12/21/2020,#2 HEATING OIL,17,Blair Tyson,292.50,1.841780,538.72
,,12/23/2020,#2 HEATING OIL,24,Dorr NHM,79.80,1.800880,143.71
,,12/23/2020,LIQUID PROPANE,8,Arts & Sci + Gates,463.50,1.466300,679.63
,,12/24/2020,#2 HEATING OIL,21,Davis Center,196.50,1.836780,360.93
,,12/24/2020,LIQUID PROPANE,35,B&G,36.20,1.472000,53.29
,,12/24/2020,LIQUID PROPANE,37,Turrets Annex,236.20,1.472000,347.69
,,12/24/2020,#2 HEATING OIL,5,Turrets,277.00,1.836780,508.79
,,12/28/2020,#2 HEATING OIL,24,Dorr NHM,65.20,1.829280,119.27
,,12/31/2020,#2 HEATING OIL,24,Dorr NHM,40.50,1.831580,74.18
,,12/31/2020,DYED KEROSENE,26,Witchcliff,90.80,2.203880,200.11
,,12/31/2020,LIQUID PROPANE,35,B&G,31.40,1.510700,47.44
,,01/02/2021,#2 HEATING OIL,17,Blair Tyson,340.70,1.818280,619.49
,,01/02/2021,#2 HEATING OIL,3,Seafox,204.70,1.818280,372.20
,,01/04/2021,LIQUID PROPANE,10,Hatchery,42.10,1.527590,64.31
,,01/04/2021,LIQUID PROPANE,8,Arts & Sci + Gates,842.90,1.527590,1287.61
,,01/04/2021,Coastal Biodiesel,4,Cottage,100.50,1.730000,173.87
,,01/04/2021,Coastal Biodiesel,20,Carriage,126.80,1.730000,219.36
,,01/06/2021,#2 HEATING OIL,24,Dorr NHM,89.30,1.850580,165.26
,,01/06/2021,LIQUID PROPANE,35,B&G,23.70,1.568200,37.17
,,01/08/2021,#2 HEATING OIL,21,Davis Center,218.10,1.867280,407.25
,,01/08/2021,#2 HEATING OIL,24,Dorr NHM,49.00,1.867280,91.50
,,01/08/2021,#2 HEATING OIL,33,PRF,122.10,1.947280,237.76
,,01/11/2021,#2 HEATING OIL,17,Blair Tyson,321.10,1.903680,611.27
,,01/11/2021,#2 HEATING OIL,29,Studio 5+6,173.80,1.903680,330.86
,,01/11/2021,#2 HEATING OIL,5,Turrets,251.50,1.903680,478.78
,,01/13/2021,#2 HEATING OIL,24,Dorr NHM,119.70,1.916050,229.35
,,01/13/2021,LIQUID PROPANE,8,Arts & Sci + Gates,607.90,1.651600,1004.01
,,01/15/2021,DYED KEROSENE,1,Peach House,98.60,2.318550,228.61
,,01/15/2021,#2 HEATING OIL,24,Dorr NHM,32.30,1.943750,62.78
,,01/15/2021,DYED KEROSENE,26,Witchcliff,129.50,2.318550,300.25
,,01/15/2021,DYED KEROSENE,27,Witchcliff Apartments,151.40,2.318550,351.03
,,01/15/2021,LIQUID PROPANE,35,B&G,62.70,1.651600,103.56
,,01/18/2021,#2 HEATING OIL,3,Seafox,329.80,1.963750,647.64
